NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
210051253236,2021,6,M,1,1,1,1,3,1,,0,,,,,,,,3549904,SÃ£o JosÃ© dos Campos,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,635.3,671.3,636.7,615.0,EEEBCBEBABBBBBCCCDEABEEDABBDDDECACBECECDDAACD,BAECC.EABACECAEAAADEC.EBBBCDB.BAAEEBBBDCCCABA,ABBAC99999CDADDABEDBDCDDCBDBEDDBDDDDEBEAACCBAEACDC,CBAEADADDEB.CBCEECBEDACCDBADBCECCADACBEDBDBAE,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,200.0,180.0,140.0,100.0,740.0
210052138748,2021,3,M,1,3,1,2,0,2,1.0,0,2304400.0,Fortaleza,23.0,CE,4.0,1.0,1.0,3552809,TaboÃ£o da Serra,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,613.9,598.9,607.6,734.2,ECDCACEADBBBCCCABDCEBEEDECDAAAECDCEACDCDDABCC,BEEECACBBAEBEAEABBEBEBEBACAABCBDADADABAACABBA,BEBCC99999CDBDEAEACCDCBDCDDBDDDBBEEDABEDADABBCACDC,CEDEAAADDCECABBCCCDECEBEDDABBAADDDEBDCCADDCCB,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,140.0,120.0,160.0,200.0,120.0,740.0
210054105837,2021,17,F,4,1,1,3,0,1,,1,,,,,,,,3554102,TaubatÃ©,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210052885099,2021,3,F,1,3,1,2,0,3,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,4.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,491.7,579.1,530.4,592.6,CDBADDDEACBCEADCCACACCACCDBEBCBBCDDDAEEDBECCD,DCAAADEEBDBBCECEBBDABCCEACAECDECBEBECCDBCBCCC,DAACA99999CDAADBABCCBBCDBACDAAEEECDBDDCABABDCBCDCB,CACACCBAADECDDCDDABDEAEEAEBECCBCCAEACCBEADBCD,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,140.0,180.0,160.0,180.0,200.0,860.0
210053093529,2021,4,M,1,1,1,1,2,1,,0,,,,,,,,3534401,Osasco,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,628.2,594.3,596.6,736.1,CCBDDAABBCEDEEBCAADBCDAABDDEDCBCBCDABCDBBEBAE,DBBDACCCBBDBBECEAAAABEDCBCAAEADAEEBBBCBBCBAEE,ABBCA99999BDCAABEBCCBBDDDEBDAEECDEBABDAAEAEDDACDBA,ECBCEABCBDDDCEDDCCEAEBECAEEDDDDDCDBCDDBCCDCEA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,120.0,100.0,120.0,80.0,540.0
210052480608,2021,2,M,1,1,1,2,0,2,1.0,0,3548807.0,SÃ£o Caetano do Sul,35.0,SP,2.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052460358,2021,7,F,1,1,1,1,5,1,,0,,,,,,,,3551702,SertÃ£ozinho,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,560.4,646.9,614.3,737.2,DDEDDDDDABDDDBDDDDCDBEDDDDDDDDDDDDDDCDDDDADDD,BCECCAEDBADBEADDAACEDEEBBBADDBABABEDCBEDCEBBA,ABBAC99999CDBCEBDDBDDCBDCEABDDDCBCEECBCAADCDACAEDA,BEAEBADDDEBCCBCCBBDCDDBCDBADBDCDCACEBCCBDDCDB,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,120.0,100.0,120.0,140.0,600.0
210052817801,2021,2,F,1,1,1,2,0,2,1.0,0,3501608.0,Americana,35.0,SP,2.0,1.0,1.0,3552403,SumarÃ©,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,541.1,611.5,554.0,591.9,DABCEBDEECDABBBCCBCCAECCBAADEEBCBACCCCDADBCAB,EAAAEADCEABCDABCEDABAEEDCEDECBADBCDDDEBACAEDA,ACDEE99999BCEACCBCADCBECBDAADDADBDEEBCACDBDACEBCEE,DDCAECBCBBDDCEBAABECABACCDDDEBBCEDAACBEDCDDCE,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,120.0,160.0,160.0,680.0
210053935723,2021,2,M,1,1,1,2,0,2,1.0,0,,,,,,,,3541505,Presidente Venceslau,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,426.5,406.0,494.4,685.8,CADBBEDBBEDDECABADAACBEAADCEDCBAEAEBACADBCDDE,EDABEDACEEAADABCEBDACADCBDACBCBAECBBAECEDBCBA,AADAC99999DCBEECADDCBBEABBAACDABDBCCDCECEBADEDBBEA,DCCAECAEDDCBADACCBECEBACBDEDCACBEDEACBCAEBEBD,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,120.0,140.0,180.0,680.0
210052657727,2021,4,M,1,1,1,1,1,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051515722,2021,4,F,1,1,1,1,1,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,640.9,650.5,625.5,729.9,CADCABEDEEDBBABEDDC.CEACDAECEEABAACBCDBCBBBAC,ECBAAADBCACBBAEEECADAECBBBACCBCBBCDDDEBCCAEAB,ACABB99999DEDACCADACCCEABDDBDBADDEDBDABCDDCCAEBBCA,DDCAECAA..CABDAECBCCEAADCDAEEDEBADECBBBBDEDBE,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,200.0,160.0,180.0,200.0,880.0
210053298718,2021,8,F,1,3,1,1,5,1,,0,,,,,,,,3516200,Franca,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053971823,2021,2,M,1,2,1,2,0,2,1.0,0,,,,,,,,3522109,ItanhaÃ©m,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,402.8,402.2,408.5,465.5,CBAEAEDDDCACEBBBCCBDACBDDBDAABDEDBCDCEBBCABDA,CABBADCCDCDEECBCAABCEEEDECBDBCCADEEBCDCDDAB*B,99999AABDEDCEADBCCCDCCEEECADECBEBBCDCEEBEABCDBCABC,AACEEDBBCEEAB*CADBECCAEBCBCEACDCDEDCDBDBDCECE,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,100.0,80.0,80.0,0.0,360.0
210053103867,2021,4,F,1,2,1,1,2,1,,0,,,,,,,,3502804,AraÃ§atuba,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,399.3,519.0,437.2,494.8,BCDECAAAEBCCDCCAEDDACEDBEBDEAEECADCBBDADADCED,ECBBECBDCACBBEBEDCBAABDCAADACDECBBACBCDECEABB,99999EEAAEDCBADDBBDABBCACBCBDADBACCADACCBCACCCACEA,BCBACDACCDCDBBAABDEADBBDCCDAADBEDBBCBCADED.DE,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,80.0,120.0,100.0,80.0,0.0,380.0
210054350837,2021,8,M,2,1,1,1,6,1,,0,,,,,,,,3531308,Monte Alto,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,521.1,685.0,618.8,691.2,ADEBBABEDBCCAECBCDDDBEEAADBAECADDBACCBBEBDCED,BEECCAECBAEBCAEEBAEEDCEBABCDBCBAAEEDBBAACCBDA,AEBAC99999DDBDDADEBBDEBDCEADBDDBAEDDCEEAAEADAAACCA,CCBEAABDDAECABCCECCEBABEDBACDEDBCCABDDCAEDCDB,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,160.0,140.0,120.0,160.0,700.0
210053096179,2021,16,M,2,3,1,1,6,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,462.2,482.6,475.3,437.5,BDCACEEDECCBCDABDCBADDCEADCABEEAEDDAEDBCBEDBA,BADDADCDCBCBCAEAADAAEEECAABBBDCECAAABAAACABBC,99999.....BDADEAECEBCEDACDBCEAEDAABACDDCDAAEADACED,BDCEADEEDACBCEACBDEADAABCDCEADEAEDDADCBCACECC,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,80.0,120.0,80.0,100.0,0.0,380.0
210054383710,2021,5,M,1,3,1,1,3,1,,0,,,,,,,,3541406,Presidente Prudente,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051834099,2021,11,M,1,1,1,1,9,1,,0,,,,,,,,3530508,Mococa,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051440664,2021,2,F,1,1,1,2,0,3,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,4.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,565.9,423.0,415.1,609.9,CDBBACEBECCDDABEABCCDDAEBACDDEBDBDCBCDBBBECBA,DAEBCADABCBEDBCDACADCEBEBCDCACBADEDEDEDACACDD,ACABB99999ACEBADBDDDBBECABCDEDABDCACDCAAECAAADCBEA,ACCAEDBCCEADDCACCEBAEBADCCEABCBCCDACBBDADCEDB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,200.0,120.0,180.0,180.0,840.0
210052926519,2021,9,F,1,1,1,1,6,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053964622,2021,3,F,1,3,1,2,0,2,1.0,0,3556206.0,Valinhos,35.0,SP,2.0,1.0,1.0,3556206,Valinhos,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,465.5,543.9,485.4,401.9,DCCCDDBDEDCBADBCCBCBCBECABAEBEBCEDBACCCDDBCED,CCBDAABAEACBDABCACABCDDDABAECDADBBDCDABDAAEAC,99999CDAAAECDEDCADAABBEABAEEEDADBCAEDECECBBCAABBEA,CDEDBDADCBDBDBAABEEABBAECEADBCDADEDCABABCBBBA,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,100.0,120.0,80.0,120.0,80.0,500.0
210051793217,2021,6,M,1,1,1,1,4,1,,0,,,,,,,,3552403,SumarÃ©,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053917112,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3543402,RibeirÃ£o Preto,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,414.5,541.6,531.1,573.1,CCEDBEDBCEBCCEABBDCABABECDAEBDCDACDCECAEBBAAB,CEEBAAEDEAEDEADCACBECDABBDCCBDAEDABDBBACEDBDE,DCBDA99999CDAAEADECCACDCCBDDCBDBCDBBEEEAACCAAAACBC,CEABABCDACBCCEBDDBCDCACDCEABBDDCBDBCEACAADEAD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,200.0,120.0,140.0,160.0,740.0
210053960545,2021,1,F,1,2,1,3,0,1,,1,,,,,,,,3548500,Santos,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,482.1,478.4,448.5,484.8,DCDDBEDBEDBDABCBADEEBDEDDBBEBEA.EDBCC.BDBBDBD,DACBCDCDBADBBAABACADABBCACBCCDCBBCBCBEAABACBA,.....99999DACAADDBAEBBEADAAECAAABDBEEBADDDACAACBBE,ACCCCECDAEDCBEACDEDABDCECCBBBBDABBBACBABBCBAC,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,200.0,100.0,120.0,180.0,720.0
210053941473,2021,5,F,1,1,1,1,3,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052761364,2021,13,F,2,2,1,1,15,1,,0,,,,,,,,3556404,Vargem Grande do Sul,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,480.6,533.5,389.7,400.5,.ACAEEBBEEEACEAEADDACEAAABCEDABEBBAEEBAACBCDD,DAABDDABEDDBADBBCBBDADBABBDECDDABCDDBEDECCEBB,99999BBDCEECBEACBBEABEDACBDCCADEDCEABBAEDBEACEBCEE,BCBCBEDDEDBDBAAAAEEACCDACCACBAECEAABAAABACDAE,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,6.0,0.0,0.0,0.0,0.0,0.0,0.0
210054370338,2021,2,M,3,1,1,2,0,2,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,2.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052726643,2021,12,M,1,3,1,1,15,1,,0,,,,,,,,3552205,Sorocaba,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,585.7,670.8,597.1,505.5,AACACCDECDCDBADCCBDCABBEEBDBEACBECBEDEAEBDBCE,BDDCEADBCECBEBBAEBEABEECCAEBBCBAAEEBEABEAEEEB,99999CAEAABACDEADCBDDDEDEADBCEDBBCAACCADBAEADBCBDC,EEBDCACBEDCCCABBAEBDBABDABEBCECAABDCEAEEEADAA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,100.0,120.0,140.0,580.0
210051854676,2021,3,M,1,2,1,1,1,1,,0,,,,,,,,3506359,Bertioga,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,388.5,426.9,512.5,460.4,ACDEEEADACDAEBCDCBBDABEDBDBBDAEEBCDADBCCABAEC,DCBCDBABDBBBEBDBDBDBCDACAADACCDDCADEAECBDADDC,99999CAACABBEDEADCEBDBDBCCBCEBDECCDEBCBADAABEEBDAD,DDEADBBCACEDCBACBCBEDECABCEBCCDEADEBDBECBDECA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,80.0,120.0,80.0,100.0,80.0,460.0
210054367252,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3505906,Batatais,35,SP,0,1,1,0,,881.0,892.0,,,435.4,474.1,,,DBCDACAACDACCAAACEABECEAABCBDBAADBDDAEABCEBBE,BCBDC99999BBBBDBDCBDBBAACDECABDBCACDCBCBBEACABAEDC,,0,,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,,1.0,120.0,200.0,80.0,120.0,140.0,660.0
210052207525,2021,2,M,1,3,1,2,0,2,1.0,0,,,,,,,,3552205,Sorocaba,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,519.0,582.1,523.0,600.4,CEAECDADDBDDEEAEDACCBEADBCACADDDCDEBBDAEBEBAD,CCAADBDBBDEBEECDAABECEBEACAEBBECDEBEDCBBCDDEC,ACBDA99999CDCACCDADABCEEBCCBEAECEADABAAAEDDACAEDCD,AADEBDBCDDDCCDDDECBADAECEDEBDCDBEDBACDEEBACDA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,120.0,120.0,120.0,120.0,600.0
210054381903,2021,6,M,1,1,1,1,4,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052392305,2021,5,F,1,1,1,1,2,1,,0,,,,,,,,3529401,MauÃ¡,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052946842,2021,12,F,2,3,1,1,15,1,,0,,,,,,,,3509007,Caieiras,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,538.0,614.6,601.1,440.8,CBBECCDDBCCDAADCABCDABBEDBABBCCBEDEADCEDEDBCB,BABCBAABCECBEBBAEBAABCDCDEEBEEAAAAEABABBADCDB,BDABB99999BDBDEADCDEEADDEABBCEDADCBADAADDAAACDCDAC,BDEC*DDEDBDBCBBADCBBCAEEECDEEECCACBCCEDECEDCA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,120.0,120.0,120.0,140.0,160.0,660.0
210051653790,2021,3,M,1,3,1,2,0,2,1.0,0,3543402.0,RibeirÃ£o Preto,35.0,SP,2.0,1.0,1.0,3543402,RibeirÃ£o Preto,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051035554,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3541505,Presidente Venceslau,35,SP,0,1,1,0,,880.0,890.0,,,460.5,446.6,,,DCACADBEBB*EDACCAACDBECEACBCACDCCABCDBCCBADBB,DCBAB99999DCDADBBCBDBCEDDEADEBEEDCDBABAACBDDAEBCAC,,0,,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,,1.0,120.0,120.0,120.0,120.0,120.0,600.0
210051556019,2021,4,F,1,1,1,1,2,1,,0,,,,,,,,3548708,SÃ£o Bernardo do Campo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052411880,2021,6,F,1,1,1,1,4,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,499.4,616.7,605.3,596.9,CADDBBDBECBBEBEDCBCDAECDAAACEDDCBABBCCCDBECCE,DAABEACBEAABBABCEBAAAAEDBBACCDADBAEBEABBCCEBB,ACADB99999ECECCABDAEBEEABBAAEBADDAEBBADDDCDCCBBBDE,ACCDEBBDEBCDDCEACECAACADACDBBDBADDEBDDAADBABB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,200.0,140.0,200.0,180.0,860.0
210052802434,2021,2,F,1,1,1,2,0,2,1.0,0,3552403.0,SumarÃ©,35.0,SP,2.0,1.0,1.0,3552403,SumarÃ©,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052817648,2021,2,F,1,1,1,2,0,3,1.0,0,,,,,,,,3530607,Mogi das Cruzes,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,606.8,618.4,564.2,591.3,CDEAABEECBBBDEACBAEDEEEBDBDEECCCBCDCCDAEAABCD,BEADCAECDADBCACCEACECDEBBDADECABCEEDAEADCBEBA,AABEA99999CDBDAABECBDEBECEEDDBBBBDABEEEAAECDAADCDC,DBDEBDAEDEBCAEECBDDCA.AABDDCBDBCCAEECCBACEAAD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,160.0,180.0,140.0,840.0
210054341230,2021,13,F,0,1,1,1,15,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053907138,2021,13,M,2,1,1,1,15,1,,0,,,,,,,,3513009,Cotia,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,535.1,645.0,585.5,655.3,DCDBACEBAECACABABAEBCEACBAACABDDBABCEDEBDCACE,EAABAEDBAABBBBBEECBAADEBBBEECDADBCECDEBBCAEBA,AEAAB99999DBEADABDACDCEBEDCADADBDDCBBAEECADCCBDBED,DCCDEBDCDDCDCBECCBC**CADCCCCBDECCCAECCAAECACC,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,100.0,120.0,120.0,580.0
